TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,PPFD_1_1_1,P_1_1_1
yyyy-mm-dd HHMM,C,%,umol+1m-2s-1,mm
2023-05-31 0000,13.424,39.597,0.04,0
2023-05-31 0030,12.969,40.931,0.159,0
2023-05-31 0100,11.846,43.969,0.238,0
2023-05-31 0130,11.503,45.887,0.199,0
2023-05-31 0200,11.13,47.455,0.636,0
2023-05-31 0230,10.475,50.222,2.82,0
2023-05-31 0300,10.308,52.153,9.811,0
2023-05-31 0330,10.013,53.048,25.5,0
2023-05-31 0400,10.313,51.34,58.705,0
2023-05-31 0430,10.331,50.449,111.135,0
2023-05-31 0500,10.526,49.055,172.978,0
2023-05-31 0530,11.018,47.768,244.949,0
2023-05-31 0600,11.984,46.116,325.063,0
2023-05-31 0630,12.851,44.55,408.196,0
2023-05-31 0700,13.902,42.683,492.877,0
2023-05-31 0730,14.566,40.379,574.977,0
2023-05-31 0800,15.417,38.615,658.15,0
2023-05-31 0830,15.761,36.616,728.572,0
2023-05-31 0900,16.57,33.602,800.146,0
2023-05-31 0930,17.174,28.994,868.225,0
2023-05-31 1000,17.647,30.813,918.748,0
2023-05-31 1030,18.894,27.65,966.252,0
2023-05-31 1100,19.202,26.331,1000.093,0
2023-05-31 1130,19.221,27.586,1026.507,0
2023-05-31 1200,20.558,24.089,1110.751,0
2023-05-31 1230,20.187,25.306,1175.931,0
2023-05-31 1300,20.142,25.939,264.928,0
2023-05-31 1330,19.828,26.829,340.196,0
2023-05-31 1400,20.833,24.968,1068.331,0
2023-05-31 1430,20.736,24.889,360.334,0
2023-05-31 1500,20.342,25.212,419.555,0
2023-05-31 1530,20.404,25.147,530.372,0
2023-05-31 1600,20.467,23.736,274.54,0
2023-05-31 1630,21.666,24.073,803.244,0
2023-05-31 1700,20.988,24.082,746.207,0
2023-05-31 1730,20.785,26.01,491.447,0
2023-05-31 1800,20.173,31.81,318.787,0
2023-05-31 1830,19.523,34.549,161.618,0
2023-05-31 1900,19.216,35.725,253.648,0
2023-05-31 1930,19.123,36.251,206.382,0
2023-05-31 2000,17.989,37.996,81.822,0
2023-05-31 2030,17.691,40.015,72.289,0
2023-05-31 2100,16.743,42.074,33.682,0
2023-05-31 2130,15.783,44.539,15.57,0
2023-05-31 2200,14.909,47.089,4.846,0
2023-05-31 2230,13.989,50.057,1.231,0
2023-05-31 2300,13.264,54.853,0.357,0
2023-05-31 2330,12.61,58.533,0.199,0
2023-06-01 0000,11.923,61.365,0.079,0
2023-06-01 0030,11.144,64.23,0.119,0
2023-06-01 0100,10.537,66.932,0.199,0
2023-06-01 0130,9.79,69.978,0.437,0
2023-06-01 0200,9.185,73.026,0.755,0
2023-06-01 0230,8.53,75.536,3.098,0
2023-06-01 0300,7.872,77.466,10.526,0
2023-06-01 0330,7.232,80.157,27.605,0
2023-06-01 0400,7.1,80.859,58.864,0
2023-06-01 0430,7.306,79.979,110.658,0
2023-06-01 0500,7.383,78.742,171.19,0
2023-06-01 0530,7.796,77.502,241.255,0
2023-06-01 0600,8.557,73.811,320.773,0
2023-06-01 0630,9.621,68.145,403.151,0
2023-06-01 0700,10.313,64.931,489.303,0
2023-06-01 0730,11.651,60.164,572.912,0
2023-06-01 0800,12.185,58.125,656.521,0
2023-06-01 0830,13.38,53.696,737.469,0
2023-06-01 0900,13.48,54.001,807.296,0
2023-06-01 0930,14.779,51.417,868.861,0
2023-06-01 1000,15.328,50.994,922.998,0
2023-06-01 1030,16.13,48.711,967.841,0
2023-06-01 1100,16.737,47.682,1002.596,0
2023-06-01 1130,17.561,45.22,1026.546,0
2023-06-01 1200,18.249,43.589,1038.303,0
2023-06-01 1230,18.761,39.925,1042.752,0
2023-06-01 1300,19.768,38.601,1041.004,0
2023-06-01 1330,20.191,36.375,1034.609,0
2023-06-01 1400,20.298,35.641,1093.116,0
2023-06-01 1430,20.577,35.557,1082.432,0
2023-06-01 1500,20.688,36.201,1003.033,0
2023-06-01 1530,20.347,36.589,585.622,0
2023-06-01 1600,21.152,35.011,849.875,0
2023-06-01 1630,20.931,33.706,720.827,0
2023-06-01 1700,20.724,34.553,596.068,0
2023-06-01 1730,20.337,34.96,155.7,0
2023-06-01 1800,20.563,35.285,436.118,0
2023-06-01 1830,20.634,35.447,339.442,0
2023-06-01 1900,20.351,35.881,260.519,0
2023-06-01 1930,19.705,36.075,189.779,0
2023-06-01 2000,19.247,36.234,130.359,0
2023-06-01 2030,18.725,38.286,74.633,0
2023-06-01 2100,17.918,39.725,36.423,0
2023-06-01 2130,17.143,43.035,15.808,0
2023-06-01 2200,16.137,45.931,5.402,0
2023-06-01 2230,15.448,48.131,1.39,0
2023-06-01 2300,14.682,50.58,0.477,0
2023-06-01 2330,14.058,53.126,0.238,0
2023-06-02 0000,13.286,55.764,0.079,0
2023-06-02 0030,12.854,57.769,0.119,0
2023-06-02 0100,12.281,59.327,0.199,0
2023-06-02 0130,11.742,61.149,0.278,0
2023-06-02 0200,11.064,62.491,0.993,0
2023-06-02 0230,10.886,63.124,3.297,0
2023-06-02 0300,10.486,63.185,11.002,0
2023-06-02 0330,10.095,65.696,27.406,0
2023-06-02 0400,9.947,66.115,66.133,0
2023-06-02 0430,9.834,66.116,129.048,0
2023-06-02 0500,9.881,66.416,183.027,0
2023-06-02 0530,10.376,65.057,252.019,0
2023-06-02 0600,11.195,62.468,291.659,0
2023-06-02 0630,12.114,59.704,420.469,0
2023-06-02 0700,13.241,56.371,511.903,0
2023-06-02 0730,13.614,55.177,543.758,0
2023-06-02 0800,14.702,52.985,590.507,0
2023-06-02 0830,15.88,49.293,760.506,0
2023-06-02 0900,16.581,46.763,793.036,0
2023-06-02 0930,17.818,44.016,875.494,0
2023-06-02 1000,18.496,41.729,868.225,0
2023-06-02 1030,18.296,41.7,973.918,0
2023-06-02 1100,19.494,39.142,1002.834,0
2023-06-02 1130,19.178,37.791,1012.406,0
2023-06-02 1200,19.556,37.388,1051.768,0
2023-06-02 1230,19.939,36.955,824.137,0
2023-06-02 1300,20.659,34.909,1148.961,0
2023-06-02 1330,20.993,32.682,1108.765,0
2023-06-02 1400,20.804,32.398,1023.885,0
2023-06-02 1430,21.258,32.511,1059.593,0
2023-06-02 1500,21.426,31.098,1030.042,0
2023-06-02 1530,22.142,29.902,855.475,0
2023-06-02 1600,22.096,29.566,804.555,0
2023-06-02 1630,21.975,28.898,690.68,0
2023-06-02 1700,21.539,28.641,605.005,0
2023-06-02 1730,21.608,29.14,519.728,0
2023-06-02 1800,21.503,29.632,432.663,0
2023-06-02 1830,21.564,29.9,347.266,0
2023-06-02 1900,21.339,30.075,267.708,0
2023-06-02 1930,20.842,29.797,194.665,0
2023-06-02 2000,20.479,29.685,132.385,0
2023-06-02 2030,20.081,31.201,75.149,0
2023-06-02 2100,19.204,32.606,37.336,0
2023-06-02 2130,18.419,32.755,16.603,0
2023-06-02 2200,17.694,35.061,5.998,0
2023-06-02 2230,17.068,38.167,1.509,0
2023-06-02 2300,16.218,40.847,0.437,0
2023-06-02 2330,15.27,42.277,0.238,0
2023-06-03 0000,14.709,42.475,0.199,0
2023-06-03 0030,14.23,43.688,0.159,0
2023-06-03 0100,13.598,44.121,0.238,0
2023-06-03 0130,12.988,43.006,0.318,0
2023-06-03 0200,12.331,42.884,1.112,0
2023-06-03 0230,11.85,42.245,4.171,0
2023-06-03 0300,11.679,38.767,12.71,0
2023-06-03 0330,11.462,36.986,30.465,0
2023-06-03 0400,11.314,36.389,67.761,0
2023-06-03 0430,11.475,35.342,123.924,0
2023-06-03 0500,11.75,34.714,186.919,0
2023-06-03 0530,12.574,31.883,258.692,0
2023-06-03 0600,13.191,30.976,336.661,0
2023-06-03 0630,14.126,29.353,419.198,0
2023-06-03 0700,15.24,29.426,506.66,0
2023-06-03 0730,16.845,26.912,590.825,0
2023-06-03 0800,18.475,22.006,670.899,0
2023-06-03 0830,18.851,22.46,749.186,0
2023-06-03 0900,19.583,21.123,819.768,0
2023-06-03 0930,20.271,19.992,881.134,0
2023-06-03 1000,20.169,18.856,937.178,0
2023-06-03 1030,20.481,19.764,980.829,0
2023-06-03 1100,20.973,19.52,1015.068,0
2023-06-03 1130,21.301,20.145,1036.238,0
2023-06-03 1200,21.341,21.177,1046.724,0
2023-06-03 1230,21.854,20.396,1045.532,0
2023-06-03 1300,21.808,19.46,1038.939,0
2023-06-03 1330,21.838,18.595,1015.862,0
2023-06-03 1400,22.421,18.575,984.047,0
2023-06-03 1430,22.334,17.814,940.157,0
2023-06-03 1500,22.488,18.444,884.709,0
2023-06-03 1530,22.45,17.457,820.363,0
2023-06-03 1600,22.61,16.192,752.483,0
2023-06-03 1630,,,,
2023-06-03 1700,,,,
2023-06-03 1730,,,,
2023-06-03 1800,,,,
2023-06-03 1830,,,,
2023-06-03 1900,22.243,17.456,250.351,0
2023-06-03 1930,21.81,18.571,174.05,0
2023-06-03 2000,21.342,19.079,120.588,0
2023-06-03 2030,20.341,20.329,51.794,0
2023-06-03 2100,19.662,20.156,27.883,0
2023-06-03 2130,19.207,20.567,12.154,0
2023-06-03 2200,18.866,21.369,4.091,0
2023-06-03 2230,18.55,21.696,1.112,0
2023-06-03 2300,18.136,22.449,0.397,0
2023-06-03 2330,17.398,23.523,0.199,0
2023-06-04 0000,16.591,25.447,0.159,0
2023-06-04 0030,16.493,25.796,0,0
2023-06-04 0100,16.037,26.881,0.079,0
2023-06-04 0130,15.559,28.32,0.119,0
2023-06-04 0200,15.378,29.355,0.715,0
2023-06-04 0230,14.713,31.295,3.058,0
2023-06-04 0300,14.301,33.12,8.897,0
2023-06-04 0330,14.168,34.394,22.005,0
2023-06-04 0400,14.128,35.777,44.803,0
2023-06-04 0430,14.275,36.455,66.053,0
2023-06-04 0500,13.999,38.168,128.969,0
2023-06-04 0530,14.34,38.758,181.795,0
2023-06-04 0600,16.299,34.411,331.458,0
2023-06-04 0630,17.851,30.53,406.011,0
2023-06-04 0700,18.961,27.765,494.228,0
2023-06-04 0730,19.819,26.243,567.311,0
2023-06-04 0800,20.607,23.083,652.231,0
2023-06-04 0830,20.584,22.729,711.532,0
2023-06-04 0900,20.808,20.71,796.174,0
2023-06-04 0930,21.34,20.003,858.216,0
2023-06-04 1000,21.644,20.157,911.638,0
2023-06-04 1030,21.256,19.45,954.178,0
2023-06-04 1100,22.022,18.936,984.643,0
2023-06-04 1130,22.498,18.544,1011.413,0
2023-06-04 1200,,,,
2023-06-04 1230,,,,
2023-06-04 1300,,,,
2023-06-04 1330,23.238,17.747,1036.873,0
2023-06-04 1400,23.145,17.108,981.822,0
2023-06-04 1430,23.733,16.727,949.372,0
2023-06-04 1500,23.939,17.435,927.407,0
2023-06-04 1530,24.033,17.165,845.744,0
2023-06-04 1600,23.583,17.409,770.039,0
2023-06-04 1630,23.585,17.772,687.74,0
2023-06-04 1700,24.044,17.62,576.725,0
2023-06-04 1730,23.925,19.236,521.594,0
2023-06-04 1800,24.139,20.013,413.796,0
2023-06-04 1830,23.758,21.289,355.29,0
2023-06-04 1900,23.414,21.147,236.131,0
2023-06-04 1930,23.408,22.429,173.653,0
2023-06-04 2000,22.515,22.139,90.242,0
2023-06-04 2030,22.325,21.545,58.983,0
2023-06-04 2100,21.849,21.735,32.729,0
2023-06-04 2130,21.821,21.711,14.299,0
2023-06-04 2200,21.51,21.911,4.727,0
2023-06-04 2230,20.116,26.21,1.231,0
2023-06-04 2300,18.341,41.103,0.516,0
2023-06-04 2330,17.234,51.48,0.238,0
2023-06-05 0000,16.469,55.005,0.278,0
2023-06-05 0030,15.503,64.148,0.159,0
2023-06-05 0100,14.522,70.228,0.238,0
2023-06-05 0130,13.781,74.88,0.238,0
2023-06-05 0200,13.513,78.2,0.914,0
2023-06-05 0230,13.321,79.874,3.138,0
2023-06-05 0300,12.985,80.275,11.002,0
2023-06-05 0330,12.6,80.438,35.032,0
2023-06-05 0400,12.639,79.897,50.245,0
2023-06-05 0430,12.267,78.107,88.018,0
2023-06-05 0500,12.387,76.035,100.093,0
2023-06-05 0530,12.14,75.129,108.037,0
2023-06-05 0600,12.581,72.572,194.784,0
2023-06-05 0630,13.945,67.308,451.291,0
2023-06-05 0700,14.019,66.59,292.175,0
2023-06-05 0730,14.847,66.335,317.238,0
2023-06-05 0800,14.395,66.36,293.844,0
2023-06-05 0830,15.137,61.65,294.996,0
2023-06-05 0900,17.694,52.206,976.54,0
2023-06-05 0930,17.845,48.769,628.519,0
2023-06-05 1000,17.708,48.342,604.608,0
2023-06-05 1030,17.788,43.966,1024.878,0
2023-06-05 1100,19.144,40.206,1047.796,0
2023-06-05 1130,19.156,39.485,1050.934,0
2023-06-05 1200,19.498,40.08,1127.632,0
2023-06-05 1230,19.472,43.755,1113.373,0
2023-06-05 1300,19.82,43.557,1153.529,0
2023-06-05 1330,20.305,42.048,1162.704,0
2023-06-05 1400,19.131,44.206,389.726,0
2023-06-05 1430,19.412,40.323,1116.908,0
2023-06-05 1500,18.78,44.944,438.422,0
2023-06-05 1530,18.783,45.414,416.934,0
2023-06-05 1600,19.357,43.085,737.469,0
2023-06-05 1630,19.061,42.013,659.54,0
2023-06-05 1700,18.846,41.4,595.631,0
2023-06-05 1730,18.775,40.451,512.697,0
2023-06-05 1800,18.729,40.806,414.352,0
2023-06-05 1830,17.789,41.976,209.003,0
2023-06-05 1900,18.252,41.224,300.318,0
2023-06-05 1930,17.644,44.281,213.77,0
2023-06-05 2000,17.065,44.412,151.132,0
2023-06-05 2030,16.786,43.924,84.165,0
2023-06-05 2100,15.894,46.378,42.42,0
2023-06-05 2130,15.316,48.083,18.906,0
2023-06-05 2200,14.449,50.925,7.189,0
2023-06-05 2230,13.558,54.166,2.065,0
2023-06-05 2300,12.593,56.291,0.675,0
2023-06-05 2330,12.005,58.995,0.278,0
2023-06-06 0000,10.935,65.319,0.199,0
2023-06-06 0030,10.379,67.887,0.199,0
2023-06-06 0100,9.44,69.778,0.278,0
2023-06-06 0130,8.927,70.609,0.437,0
2023-06-06 0200,8.565,71.677,1.271,0
2023-06-06 0230,7.993,72.431,4.647,0
2023-06-06 0300,7.778,73.1,13.981,0
2023-06-06 0330,7.444,73.861,34.039,0
2023-06-06 0400,7.07,74.583,68.119,0
2023-06-06 0430,7.291,73.565,120.151,0
2023-06-06 0500,7.713,72.145,181.2,0
2023-06-06 0530,8.251,70.494,251.543,0
2023-06-06 0600,9.008,67.688,328.121,0
2023-06-06 0630,9.746,64.513,412.843,0
2023-06-06 0700,10.77,62.219,500.662,0
2023-06-06 0730,11.73,59.587,587.846,0
2023-06-06 0800,12.971,56.239,666.57,0
2023-06-06 0830,13.237,53.185,723.369,0
2023-06-06 0900,14.812,49.025,803.8,0
2023-06-06 0930,14.946,45.949,870.688,0
2023-06-06 1000,15.566,42.899,918.748,0
2023-06-06 1030,15.545,44.462,970.304,0
2023-06-06 1100,15.646,43.131,1002.119,0
2023-06-06 1130,16.306,41.002,1023.448,0
2023-06-06 1200,16.287,39.636,1036.993,0
2023-06-06 1230,17.443,39.146,1027.778,0
2023-06-06 1300,17.53,36.783,1033.895,0
2023-06-06 1330,17.78,37.485,1008.514,0
2023-06-06 1400,17.724,35.774,975.07,0
2023-06-06 1430,18.579,35.253,933.563,0
2023-06-06 1500,18.221,35.483,856.548,0
2023-06-06 1530,18.878,36.051,770.277,0
2023-06-06 1600,19.16,35.479,739.534,0
2023-06-06 1630,19.115,36.175,666.491,0
2023-06-06 1700,19.62,33.726,595.552,0
2023-06-06 1730,19.563,34.365,515.517,0
2023-06-06 1800,19.7,34.005,433.934,0
2023-06-06 1830,19.522,33.126,347.902,0
2023-06-06 1900,19.521,32.896,269.138,0
2023-06-06 1930,19.301,33.895,196.968,0
2023-06-06 2000,18.902,36.247,136.555,0
2023-06-06 2030,18.398,38.25,80.948,0
2023-06-06 2100,17.713,40.194,41.983,0
2023-06-06 2130,17.076,42.993,19.582,0
2023-06-06 2200,15.967,47.937,7.03,0
2023-06-06 2230,15.402,49.888,2.224,0
2023-06-06 2300,14.247,53.22,0.715,0
2023-06-06 2330,13.808,55.109,0.238,0
2023-06-07 0000,13.141,57.188,0.199,0
2023-06-07 0030,12.527,60.432,0.119,0
2023-06-07 0100,11.821,62.994,0.278,0
2023-06-07 0130,11.352,63.423,0.357,0
2023-06-07 0200,11.235,63.388,1.39,0
2023-06-07 0230,11.141,64.26,4.568,0
2023-06-07 0300,10.507,67.804,12.909,0
2023-06-07 0330,10.13,69.546,33.761,0
2023-06-07 0400,9.889,70.48,68.476,0
2023-06-07 0430,9.693,71.66,95.724,0
2023-06-07 0500,9.809,73.418,91.672,0
2023-06-07 0530,10.178,71.989,227.671,0
2023-06-07 0600,10.891,70.159,327.526,0
2023-06-07 0630,11.683,67.747,407.56,0
2023-06-07 0700,12.412,66.152,490.097,0
2023-06-07 0730,13.491,62.89,584.669,0
2023-06-07 0800,14.229,60.553,670.939,0
2023-06-07 0830,14.73,59.3,680.67,0
2023-06-07 0900,15.436,56.746,739.574,0
2023-06-07 0930,16.152,52.179,805.786,0
2023-06-07 1000,16.611,50.44,937.138,0
2023-06-07 1030,17.057,48.262,973.918,0
2023-06-07 1100,18.149,45.013,1013.32,0
2023-06-07 1130,18.515,44.907,1029.724,0
2023-06-07 1200,18.874,43.285,1038.065,0
2023-06-07 1230,18.952,42.745,1036.278,0
2023-06-07 1300,19.015,42.996,1025.355,0
2023-06-07 1330,19.557,42.376,1006.409,0
2023-06-07 1400,20.108,42.303,973.481,0
2023-06-07 1430,19.746,42.623,930.982,0
2023-06-07 1500,20.418,40.404,881.65,0
2023-06-07 1530,20.689,39.826,815.676,0
2023-06-07 1600,20.65,39.376,746.843,0
2023-06-07 1630,20.699,39.208,674.673,0
2023-06-07 1700,20.778,38.6,592.97,0
2023-06-07 1730,20.765,37.843,508.368,0
2023-06-07 1800,20.444,37.789,426.427,0
2023-06-07 1830,20.422,37.51,347.544,0
2023-06-07 1900,20.223,36.429,271.283,0
2023-06-07 1930,19.682,37.601,198.16,0
2023-06-07 2000,19.269,37.647,135.125,0
2023-06-07 2030,18.673,38.697,77.89,0
2023-06-07 2100,17.947,40.007,38.528,0
2023-06-07 2130,17.013,42.573,18.311,0
2023-06-07 2200,16.093,44.201,6.911,0
2023-06-07 2230,15.496,45.215,2.185,0
2023-06-07 2300,14.639,48.122,0.874,0
2023-06-07 2330,13.994,50.26,0.318,0
2023-06-08 0000,13.445,52.232,0.278,0
2023-06-08 0030,12.853,53.342,0.397,0
2023-06-08 0100,12.102,55.969,0.238,0
2023-06-08 0130,11.413,59.14,0.437,0
2023-06-08 0200,10.811,61.471,1.589,0
2023-06-08 0230,10.469,63.183,5.203,0
2023-06-08 0300,10.048,64.995,14.061,0
2023-06-08 0330,10.11,64.482,32.093,0
2023-06-08 0400,10.125,64.462,68.794,0
2023-06-08 0430,10.077,65.039,118.761,0
2023-06-08 0500,9.996,65.285,180.683,0
2023-06-08 0530,10.721,63.916,252.337,0
2023-06-08 0600,11.683,60.353,339.005,0
2023-06-08 0630,13.506,54.26,425.672,0
2023-06-08 0700,14.549,50.143,527.036,0
2023-06-08 0730,15.249,47.272,617.517,0
2023-06-08 0800,15.714,45.737,650.603,0
2023-06-08 0830,16.59,42.448,725.712,0
2023-06-08 0900,16.365,41.97,804.754,0
2023-06-08 0930,17.237,38.615,910.487,0
2023-06-08 1000,17.525,37.374,956.323,0
2023-06-08 1030,17.924,36.94,871.363,0
2023-06-08 1100,17.868,35.296,1000.53,0
2023-06-08 1130,18.932,33.142,1048.591,0
2023-06-08 1200,18.974,30.078,1052.046,0
2023-06-08 1230,19.317,30.268,1086.443,0
2023-06-08 1300,19.308,31.169,791.646,0
2023-06-08 1330,19.617,28.331,767.576,0
2023-06-08 1400,20.15,26.619,1036.476,0
2023-06-08 1430,19.639,28.271,634.636,0
2023-06-08 1500,20.113,27.778,420.231,0
2023-06-08 1530,20.227,27.413,844.473,0
2023-06-08 1600,20.538,27.848,805.349,0
2023-06-08 1630,20.291,28.315,603.774,0
2023-06-08 1700,19.928,28.464,683.054,0
2023-06-08 1730,20.37,27.815,599.444,0
2023-06-08 1800,20.073,28.645,472.938,0
2023-06-08 1830,20.234,29.21,373.163,0
2023-06-08 1900,19.851,29.369,294.241,0
2023-06-08 1930,19.877,29.121,248.365,0
2023-06-08 2000,19.146,30.575,127.38,0
2023-06-08 2030,18.438,32.975,49.689,0
2023-06-08 2100,17.913,34.061,28.916,0
2023-06-08 2130,17.967,33.023,15.61,0
2023-06-08 2200,17.387,34.55,6.276,0
2023-06-08 2230,17.053,35.205,2.304,0
2023-06-08 2300,17.065,34.388,0.675,0
2023-06-08 2330,16.288,36.246,0.437,0
2023-06-09 0000,15.483,38.603,0.238,0
2023-06-09 0030,14.39,42.86,0.159,0
2023-06-09 0100,13.942,43.385,0.199,0
2023-06-09 0130,13.458,45.278,0.477,0
2023-06-09 0200,13.913,42.931,1.072,0
2023-06-09 0230,14.369,40.065,3.217,0
2023-06-09 0300,13.658,42.414,9.811,0
2023-06-09 0330,13.044,45.316,18.549,0
2023-06-09 0400,13.163,51.274,16.126,0
2023-06-09 0430,12.676,58.566,21.131,0
2023-06-09 0500,11.629,66.166,20.694,0
2023-06-09 0530,10.154,79.787,26.096,0
2023-06-09 0600,10.691,77.855,63.233,0
2023-06-09 0630,10.26,85.701,86.628,0
2023-06-09 0700,9.895,90.694,42.539,0
2023-06-09 0730,9.374,94.06,35.708,0.1
2023-06-09 0800,9.375,93.657,54.773,0.1
2023-06-09 0830,10.008,87.452,136.913,0
2023-06-09 0900,10.494,87.395,97.63,0
2023-06-09 0930,11.229,84.461,219.092,0
2023-06-09 1000,12.312,80.971,387.939,0
2023-06-09 1030,12.876,79.188,315.252,0
2023-06-09 1100,13.253,78.959,669.271,0
2023-06-09 1130,14.775,72.448,660.93,0
2023-06-09 1200,15.62,63.92,965.935,0
2023-06-09 1230,16.321,49.751,1225.659,0
2023-06-09 1300,17.761,44.29,711.294,0
2023-06-09 1330,17.736,41.419,1089.065,0
2023-06-09 1400,17.724,37.655,1020.589,0
2023-06-09 1430,17.73,40.452,328.002,0
2023-06-09 1500,16.296,66.58,613.068,0
2023-06-09 1530,17.108,59.162,369.708,0
2023-06-09 1600,17.004,61.912,724.56,0
2023-06-09 1630,17.215,54.963,511.704,0
2023-06-09 1700,17.79,49.582,707.441,0
2023-06-09 1730,17.978,44.338,599.881,0
2023-06-09 1800,18.768,43.498,466.305,0
2023-06-09 1830,18.449,42.473,348.537,0
2023-06-09 1900,17.82,53.987,271.243,0
2023-06-09 1930,17.647,55.984,207.931,0
2023-06-09 2000,17.041,61.429,142.076,0
2023-06-09 2030,16.487,63.87,86.628,0
2023-06-09 2100,16.077,66.98,50.761,0
2023-06-09 2130,15.484,69.179,22.719,0
2023-06-09 2200,14.8,73.248,9.096,0
2023-06-09 2230,14.072,75.271,2.939,0
2023-06-09 2300,13.623,75.802,0.993,0
2023-06-09 2330,13.422,77.324,0.437,0
2023-06-10 0000,13.157,77.937,0.159,0
2023-06-10 0030,12.793,78.672,0.119,0
2023-06-10 0100,12.662,79.131,0.238,0
2023-06-10 0130,12.682,77.354,0.636,0
2023-06-10 0200,12.715,76.226,1.946,0
2023-06-10 0230,12.194,78.632,5.998,0
2023-06-10 0300,11.929,78.729,16.086,0
2023-06-10 0330,11.854,77.792,35.827,0
2023-06-10 0400,11.932,77.147,72.686,0
2023-06-10 0430,11.874,76.794,126.903,0
2023-06-10 0500,11.857,76.634,188.19,0
2023-06-10 0530,12.722,73.773,257.54,0
2023-06-10 0600,13.653,71.224,336.383,0
2023-06-10 0630,14.656,68.918,419.119,0
2023-06-10 0700,15.479,66.342,501.099,0
2023-06-10 0730,16.312,62.658,586.258,0
2023-06-10 0800,17.776,56.284,664.584,0
2023-06-10 0830,18.501,45.477,743.069,0
2023-06-10 0900,19.186,40.216,811.307,0
2023-06-10 0930,19.308,40.24,918.788,0
2023-06-10 1000,18.886,39.376,230.054,0
2023-06-10 1030,19.816,34.757,1001.801,0
2023-06-10 1100,20.551,33.456,1073.376,0
2023-06-10 1130,20.776,33.29,1236.066,0
2023-06-10 1200,20.525,31.356,709.109,0
2023-06-10 1230,21.75,31,858.136,0
2023-06-10 1300,21.652,31.424,1162.545,0
2023-06-10 1330,21.549,29.848,276.725,0
2023-06-10 1400,21.875,31.497,238.753,0
2023-06-10 1430,22.665,27.952,1103.92,0
2023-06-10 1500,22.82,29.022,831.366,0
2023-06-10 1530,22.599,29.451,934.437,0
2023-06-10 1600,22.744,29.558,534.861,0
2023-06-10 1630,23.353,29.191,643.374,0
2023-06-10 1700,22.617,28.95,589.554,0
2023-06-10 1730,22.951,29.54,438.7,0
2023-06-10 1800,22.937,30.326,378.883,0
2023-06-10 1830,23.291,32.686,315.769,0
2023-06-10 1900,22.118,38.466,227.512,0
2023-06-10 1930,21.571,39.927,178.816,0
2023-06-10 2000,21.414,41.583,137.945,0
2023-06-10 2030,20.944,42.788,89.845,0
2023-06-10 2100,20.502,44.183,43.095,0
2023-06-10 2130,19.69,45.442,20.019,0
2023-06-10 2200,19.534,45.36,7.348,0
2023-06-10 2230,18.87,46.863,2.9,0
2023-06-10 2300,18.733,47.176,0.993,0
2023-06-10 2330,18.493,47.68,0.437,0
2023-06-11 0000,18.693,44.947,0.278,0
2023-06-11 0030,18.583,43.795,0.278,0
2023-06-11 0100,17.899,46.199,0.318,0
2023-06-11 0130,17.621,47.135,0.596,0
2023-06-11 0200,17.955,44.589,1.628,0
2023-06-11 0230,17.323,46.155,5.402,0
2023-06-11 0300,16.519,49.015,15.729,0
2023-06-11 0330,16.579,48.029,34.318,0
2023-06-11 0400,16.72,46.893,63.551,0
2023-06-11 0430,15.718,50.845,98.385,0
2023-06-11 0500,16.242,49.633,167.457,0
2023-06-11 0530,16.406,51.519,229.22,0
2023-06-11 0600,16.673,53.255,306.196,0
2023-06-11 0630,17.599,52.436,387.462,0
2023-06-11 0700,17.616,52.502,462.611,0
2023-06-11 0730,18.167,55.042,530.889,0
2023-06-11 0800,19.033,54.893,641.11,0
2023-06-11 0830,19.54,52.923,716.021,0
2023-06-11 0900,20.006,49.431,791.885,0
2023-06-11 0930,21.126,42.94,853.132,0
2023-06-11 1000,22.059,39.044,910.407,0
2023-06-11 1030,22.884,37.132,956.203,0
2023-06-11 1100,22.992,35.289,990.005,0
2023-06-11 1130,23.929,33.914,1015.226,0
2023-06-11 1200,24.002,35.335,1024.799,0
2023-06-11 1230,24.553,34.41,1016.815,0
2023-06-11 1300,25.229,33.711,1022.177,0
2023-06-11 1330,25.482,33.922,986.589,0
2023-06-11 1400,25.696,33.318,980.432,0
2023-06-11 1430,26.239,33.066,953.582,0
2023-06-11 1500,26.254,31.942,868.583,0
2023-06-11 1530,26.602,31.597,801.02,0
2023-06-11 1600,26.141,31.943,311.519,0
2023-06-11 1630,26.185,32.872,439.058,0
2023-06-11 1700,25.901,32.583,349.491,0
2023-06-11 1730,26.07,33.585,225.685,0
2023-06-11 1800,26.274,33.71,397.511,0
2023-06-11 1830,26.506,34.793,304.806,0
2023-06-11 1900,25.903,34.658,241.335,0
2023-06-11 1930,25.513,35.654,150.735,0
2023-06-11 2000,24.835,37.362,114.551,0
2023-06-11 2030,24.427,38.291,93.499,0
2023-06-11 2100,24.071,38.498,54.296,0
2023-06-11 2130,23.83,39.692,28.161,0
2023-06-11 2200,23.333,40.488,7.11,0
2023-06-11 2230,22.906,41.702,1.748,0
2023-06-11 2300,22.397,42.581,0.636,0
2023-06-11 2330,21.879,43.242,0.278,0
2023-06-12 0000,21.417,44.002,0.159,0
2023-06-12 0030,20.926,45.24,0.159,0
2023-06-12 0100,19.412,51.401,0.119,0
2023-06-12 0130,20.494,47.178,0.397,0
